ID,Faction,Instance_ID,Supercedes,Title_lang[0],Title_lang[1],Title_lang[2],Title_lang[3],Title_lang[4],Title_lang[5],Title_lang[6],Title_lang[7],Title_lang[8],Title_lang[9],Title_lang[10],Title_lang[11],Title_lang[12],Title_lang[13],Title_lang[14],Title_lang[15],Title_lang_mask,Description_lang[0],Description_lang[1],Description_lang[2],Description_lang[3],Description_lang[4],Description_lang[5],Description_lang[6],Description_lang[7],Description_lang[8],Description_lang[9],Description_lang[10],Description_lang[11],Description_lang[12],Description_lang[13],Description_lang[14],Description_lang[15],Description_lang_mask,Category,Points,Ui_order,Flags,IconID,Reward_lang[0],Reward_lang[1],Reward_lang[2],Reward_lang[3],Reward_lang[4],Reward_lang[5],Reward_lang[6],Reward_lang[7],Reward_lang[8],Reward_lang[9],Reward_lang[10],Reward_lang[11],Reward_lang[12],Reward_lang[13],Reward_lang[14],Reward_lang[15],Reward_lang_mask,Minimum_criteria,Shares_criteria
971,0,-1,0,Tricks and Treats of Azeroth,,,,,,,,,,,,,,,,16712190,"Complete the Kalimdor, Eastern Kingdoms and Outland Tricks and Treats achievements.",,,,,,,,,,,,,,,,16712190,158,20,17,0,1743,,,,,,,,,,,,,,,,,16712174,0,0
1032,0,-1,0,Extinguishing Kalimdor,,,,,,,,,,,,,,,,16712190,Desecrate the Alliance's bonfires in Kalimdor.,,,,,,,,,,,,,,,,16712190,161,10,17,0,1920,,,,,,,,,,,,,,,,,16712174,0,0
1084,-1,568,0,Zul'jin kills (Zul'Aman),,,,,,,,,,,,,,,,16712190,Zul'jin kills (Zul'Aman),,,,,,,,,,,,,,,,16712190,14822,5,17,1,2806,,,,,,,,,,,,,,,,,16712174,0,0
1161,-1,-1,404,High Five: 2200,,,,,,,,,,,,,,,,16712190,Earn a 2200 personal rating in the 5v5 bracket of the arena at level 80.,,,,,,,,,,,,,,,,16712190,165,10,17,0,3043,,,,,,,,,,,,,,,,,16712174,0,0
1170,0,-1,0,Master of Arathi Basin,,,,,,,,,,,,,,,,16712190,Complete the Arathi Basin achievements listed below.,,,,,,,,,,,,,,,,16712190,14802,25,17,0,1156,,,,,,,,,,,,,,,,,16712174,0,0
1182,-1,-1,0,The Bread Winner,,,,,,,,,,,,,,,,16712190,"Make 10,000 gold from quest rewards.",,,,,,,,,,,,,,,,16712190,96,10,17,0,2995,,,,,,,,,,,,,,,,,16712174,0,0
1225,-1,530,0,Outland Angler,,,,,,,,,,,,,,,,16712190,Catch a fish in each of the specific nodes listed below.,,,,,,,,,,,,,,,,16712190,171,10,17,0,3691,,,,,,,,,,,,,,,,,2113864174,0,0
1238,-1,602,0,Loken kills (Halls of Lightning),,,,,,,,,,,,,,,,16712190,Loken kills (Halls of Lightning),,,,,,,,,,,,,,,,16712190,14823,5,17,1,320,,,,,,,,,,,,,,,,,2113864174,0,0
1307,-1,-1,0,Upper Blackrock Spire,,,,,,,,,,,,,,,,16712190,Defeat General Drakkisath.,,,,,,,,,,,,,,,,16712190,14808,10,17,0,3821,,,,,,,,,,,,,,,,,2113864172,1,0
1409,-1,-1,0,Realm First! Level 80 Night Elf,,,,,,,,,,,,,,,,16712190,First night elf on the realm to achieve level 80.,,,,,,,,,,,,,,,,16712190,81,0,17,256,3288,,,,,,,,,,,,,,,,,16712174,0,0
1502,0,489,0,Quick Cap,,,,,,,,,,,,,,,,16712190,Grab the flag and capture it in under 75 seconds.,,,,,,,,,,,,,,,,16712190,14804,10,17,0,3483,,,,,,,,,,,,,,,,,2113864172,0,0
1536,-1,-1,0,Highest Leatherworking skill,,,,,,,,,,,,,,,,16712190,Highest Leatherworking skill,,,,,,,,,,,,,,,,16712190,173,0,17,1,1,,,,,,,,,,,,,,,,,2080309740,0,0
1658,-1,-1,0,Champion of the Frozen Wastes,,,,,,,,,,,,,,,,16712190,Defeat the dungeon and raid bosses listed below.,,,,,,,,,,,,,,,,16712190,168,10,17,0,182,Title Reward: Champion of the Frozen Wastes,,,,,,,,,,,,,,,,16712190,0,0
1691,0,-1,0,Merrymaker,,,,,,,,,,,,,,,,16712190,Complete the Winter Veil achievements listed below.,,,,,,,,,,,,,,,,16712190,155,10,17,0,3695,Title Reward: Merrymaker,,,,,,,,,,,,,,,,16712190,0,0
1721,-1,624,0,Archavon the Stone Watcher (25 player),,,,,,,,,,,,,,,,16712190,Defeat Archavon the Stone Watcher in 25 player mode.,,,,,,,,,,,,,,,,16712190,14901,10,17,0,2351,,,,,,,,,,,,,,,,,2130641388,0,0
1772,-1,-1,0,Lich King 10-player boss killed the most,,,,,,,,,,,,,,,,16712190,Lich King 10-player boss killed the most,,,,,,,,,,,,,,,,16712190,14807,0,17,17,1,,,,,,,,,,,,,,,,,2113864172,0,1770
1773,-1,-1,0,Beverage consumed most,,,,,,,,,,,,,,,,16712190,Beverage consumed most,,,,,,,,,,,,,,,,16712190,145,0,17,17,1,,,,,,,,,,,,,,,,,2080309740,0,346
1780,-1,-1,0,Second That Emotion,,,,,,,,,,,,,,,,16712190,"Eat each one of the ""emotion"" foods listed below.",,,,,,,,,,,,,,,,16712190,170,10,17,0,1854,,,,,,,,,,,,,,,,,2130641388,0,0
2182,-1,533,0,Spore Loser (10 player),,,,,,,,,,,,,,,,16712190,Defeat Loatheb in Naxxramas without killing any spores in 10-player mode.,,,,,,,,,,,,,,,,16712190,14922,10,17,0,3099,,,,,,,,,,,,,,,,,2080309740,0,0
2183,-1,533,0,Spore Loser (25 player),,,,,,,,,,,,,,,,16712190,Defeat Loatheb in Naxxramas without killing any spores in 25-player mode.,,,,,,,,,,,,,,,,16712190,14923,10,17,0,3099,,,,,,,,,,,,,,,,,2080309740,0,0
2194,1,-1,0,Master of Strand of the Ancients,,,,,,,,,,,,,,,,16712190,Complete the Strand of the Ancients achievements listed below.,,,,,,,,,,,,,,,,16712190,14881,25,17,0,3402,,,,,,,,,,,,,,,,,2113864172,0,0
2782,1,-1,0,Champion of the Alliance,,,,,,,,,,,,,,,,16712190,Earn the right to represent every Alliance race's faction in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,17,0,3807,,,,,,,,,,,,,,,,,2080309740,0,0
2874,-1,603,0,Ignis the Furnace Master kills (Ulduar 25 player),,,,,,,,,,,,,,,,16712190,Ignis the Furnace Master kills (Ulduar 25 player),,,,,,,,,,,,,,,,16712190,14963,10,17,1,1700,,,,,,,,,,,,,,,,,2113864172,0,0
2925,-1,603,0,Shattered (10 player),,,,,,,,,,,,,,,,16712190,Defeat Ignis the Furnace Master after shattering 2 Iron Constructs within 5 seconds in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,17,0,976,,,,,,,,,,,,,,,,,2080309740,0,0
2926,-1,603,0,Shattered (25 player),,,,,,,,,,,,,,,,16712190,Defeat Ignis the Furnace Master after shattering 2 Iron Constructs within 5 seconds in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,17,0,976,,,,,,,,,,,,,,,,,2080309740,0,0
3855,-1,628,0,Glaive Grave,,,,,,,,,,,,,,,,16712190,"In Isle of Conquest, kill 10 players with a Glaive Thrower without dying.",,,,,,,,,,,,,,,,16712190,15003,10,17,0,85,,,,,,,,,,,,,,,,,16775164,0,0
4028,-1,-1,0,Victories over the Beasts of Northrend (Trial of the Crusader 10 player),,,,,,,,,,,,,,,,16712190,Victories over the Beasts of Northrend (Trial of the Crusader 10 player),,,,,,,,,,,,,,,,16712190,15021,0,17,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4518,-1,668,0,The Halls of Reflection,,,,,,,,,,,,,,,,16712190,Defeat the bosses in The Halls of Reflection.,,,,,,,,,,,,,,,,16712190,14806,10,17,0,4151,,,,,,,,,,,,,,,,,16712172,0,0
4521,-1,668,0,Heroic: The Halls of Reflection,,,,,,,,,,,,,,,,16712190,Defeat the bosses in The Halls of Reflection on Heroic difficulty.,,,,,,,,,,,,,,,,16712190,14921,10,17,0,4151,,,,,,,,,,,,,,,,,16712172,0,0
4538,-1,631,0,Dances with Oozes (10 player),,,,,,,,,,,,,,,,16712190,Defeat Rotface without a Big Ooze casting Unstable Ooze Explosion in 10-player mode.,,,,,,,,,,,,,,,,16712190,15041,10,17,0,636,,,,,,,,,,,,,,,,,16712172,1,0
4614,-1,631,0,Dances with Oozes (25 player),,,,,,,,,,,,,,,,16712190,Defeat Rotface without a Big Ooze casting Unstable Ooze Explosion in 25-player mode.,,,,,,,,,,,,,,,,16712190,15042,10,17,0,636,,,,,,,,,,,,,,,,,16712172,1,0
4624,-1,-1,0,Tough Love,,,,,,,,,,,,,,,,16712190,Defeat the trio of Crown Chemical Co. apothecaries in Shadowfang Keep.,,,,,,,,,,,,,,,,16712190,187,10,17,0,1076,,,,,,,,,,,,,,,,,16712188,0,0
4639,-1,-1,0,Lord Marrowgar kills (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Lord Marrowgar kills (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,17,1,1,,,,,,,,,,,,,,,,,16712188,0,0
102,-1,-1,0,Ruins of Lordaeron victories,,,,,,,,,,,,,,,,16712190,Ruins of Lordaeron victories,,,,,,,,,,,,,,,,16712190,152,0,18,1,4,,,,,,,,,,,,,,,,,16712174,0,0
207,-1,489,0,Save The Day,,,,,,,,,,,,,,,,16712190,"Kill the enemy who is carrying your flag in the opposing team's flag room while the opposing team's flag is at their base, within their control.",,,,,,,,,,,,,,,,16712190,14804,10,18,0,2119,,,,,,,,,,,,,,,,,16712174,1,0
394,-1,-1,0,Alterac Valley towers captured,,,,,,,,,,,,,,,,16712190,Alterac Valley towers captured,,,,,,,,,,,,,,,,16712190,153,0,18,1,1243604,,,,,,,,,,,,,,,,,16712174,0,0
408,-1,-1,0,Hot Streak,,,,,,,,,,,,,,,,16712190,Win ten ranked matches in a row at level 80.,,,,,,,,,,,,,,,,16712190,165,10,18,0,11,,,,,,,,,,,,,,,,,16712174,0,0
644,-1,429,0,King of Dire Maul,,,,,,,,,,,,,,,,16712190,Defeat each wing of Dire Maul.,,,,,,,,,,,,,,,,16712190,14808,10,18,0,559,,,,,,,,,,,,,,,,,16712174,0,0
668,-1,542,0,Heroic: The Blood Furnace,,,,,,,,,,,,,,,,16712190,Defeat Keli'dan the Breaker on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14805,10,18,0,3629,,,,,,,,,,,,,,,,,16712174,0,0
773,-1,-1,0,Explore The Hinterlands,,,,,,,,,,,,,,,,16712190,"Explore The Hinterlands, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14777,10,18,0,3556,,,,,,,,,,,,,,,,,16712174,0,0
855,-1,-1,0,Explore Moonglade,,,,,,,,,,,,,,,,16712190,"Explore Moonglade, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14778,10,18,0,1660,,,,,,,,,,,,,,,,,16712174,0,0
889,-1,-1,891,Fast and Furious,,,,,,,,,,,,,,,,16712190,Learn the journeyman riding skill.,,,,,,,,,,,,,,,,16712190,92,10,18,0,836,,,,,,,,,,,,,,,,,16712174,0,0
963,1,-1,0,Tricks and Treats of Kalimdor,,,,,,,,,,,,,,,,16712190,Visit the Candy Buckets in Kalimdor.,,,,,,,,,,,,,,,,16712190,158,10,18,0,3509,,,,,,,,,,,,,,,,,16712174,0,0
1006,0,-1,0,City Defender,,,,,,,,,,,,,,,,16712190,Kill 50 enemy players in any of your home cities.,,,,,,,,,,,,,,,,16712190,95,10,18,136,3575,,,,,,,,,,,,,,,,,16712174,0,0
1033,0,-1,0,Extinguishing Outland,,,,,,,,,,,,,,,,16712190,Desecrate the Alliance's bonfires in Outland.,,,,,,,,,,,,,,,,16712190,161,10,18,0,1920,,,,,,,,,,,,,,,,,16712174,0,0
1085,-1,565,0,Gruul kills (Gruul's Lair),,,,,,,,,,,,,,,,16712190,Gruul kills (Gruul's Lair),,,,,,,,,,,,,,,,16712190,14822,5,18,1,2798,,,,,,,,,,,,,,,,,16712174,0,0
1166,-1,30,0,To the Looter Go the Spoils,,,,,,,,,,,,,,,,16712190,Loot the Autographed Picture of Foror & Tigule in Alterac Valley.,,,,,,,,,,,,,,,,16712190,14801,10,18,0,2990,,,,,,,,,,,,,,,,,16712174,0,0
1410,-1,-1,0,Realm First! Level 80 Orc,,,,,,,,,,,,,,,,16712190,First orc on the realm to achieve level 80.,,,,,,,,,,,,,,,,16712190,81,0,18,256,3289,,,,,,,,,,,,,,,,,16712174,0,0
1512,-1,602,0,Loken kills (Heroic Halls of Lightning),,,,,,,,,,,,,,,,16712190,Loken kills (Heroic Halls of Lightning),,,,,,,,,,,,,,,,16712190,14823,5,18,1,320,,,,,,,,,,,,,,,,,2130641388,0,0
1517,-1,571,0,Northrend Angler,,,,,,,,,,,,,,,,16712190,Catch a fish in each of the specific nodes listed below.,,,,,,,,,,,,,,,,16712190,171,10,18,0,3692,,,,,,,,,,,,,,,,,2080309740,0,0
1596,-1,-1,0,Guru of Drakuru,,,,,,,,,,,,,,,,16712190,Complete the main storyline quests involving Drakuru listed below.,,,,,,,,,,,,,,,,16712190,14863,10,18,0,3479,,,,,,,,,,,,,,,,,2113864172,0,0
1681,1,-1,0,The Loremaster,,,,,,,,,,,,,,,,16712190,Complete the quest achievements listed below.,,,,,,,,,,,,,,,,16712190,96,10,18,0,1644,Reward: Title & Loremaster's Colors,,,,,,,,,,,,,,,,16712190,0,0
1692,1,-1,0,Merrymaker,,,,,,,,,,,,,,,,16712190,Complete the Winter Veil achievements listed below.,,,,,,,,,,,,,,,,16712190,155,10,18,0,3695,Title Reward: Merrymaker,,,,,,,,,,,,,,,,16712190,0,0
1740,-1,-1,0,Leatherworking Patterns learned,,,,,,,,,,,,,,,,16712190,Leatherworking Patterns learned,,,,,,,,,,,,,,,,16712190,173,0,18,1,4,,,,,,,,,,,,,,,,,2113864172,0,0
1756,-1,-1,0,Lich King 25-player bosses killed,,,,,,,,,,,,,,,,16712190,Lich King 25-player bosses killed,,,,,,,,,,,,,,,,16712190,14807,0,18,9,1,,,,,,,,,,,,,,,,,2113864172,0,0
1774,-1,-1,0,Different beverages consumed,,,,,,,,,,,,,,,,16712190,Different beverages consumed,,,,,,,,,,,,,,,,16712190,145,0,18,33,1,,,,,,,,,,,,,,,,,2080309740,0,346
1781,-1,-1,0,Critter Gitter,,,,,,,,,,,,,,,,16712190,"Using Critter Bites, coerce 10 critters to be your pet within 3 minutes or less.",,,,,,,,,,,,,,,,16712190,170,10,18,0,2482,,,,,,,,,,,,,,,,,2130641388,0,0
1919,-1,574,0,On The Rocks,,,,,,,,,,,,,,,,16712190,Defeat Prince Keleseth in Utgarde Keep on Heroic Difficulty without shattering any Frost Tombs.,,,,,,,,,,,,,,,,16712190,14921,10,18,0,3260,,,,,,,,,,,,,,,,,2130641388,0,0
2136,-1,-1,0,Glory of the Hero,,,,,,,,,,,,,,,,16712190,Complete the Heroic Dungeon achievements listed below.,,,,,,,,,,,,,,,,16712190,168,25,18,0,3494,Reward: Red Proto-Drake,,,,,,,,,,,,,,,,16712190,0,0
2176,-1,533,0,And They Would All Go Down Together (10 player),,,,,,,,,,,,,,,,16712190,"Defeat the 4 Horsemen in Naxxramas, ensuring that they all die within 15 seconds of each other in 10-player mode.",,,,,,,,,,,,,,,,16712190,14922,10,18,0,3005,,,,,,,,,,,,,,,,,2130641388,0,0
2177,-1,533,0,And They Would All Go Down Together (25 player),,,,,,,,,,,,,,,,16712190,"Defeat the 4 Horsemen in Naxxramas, ensuring that they all die within 15 seconds of each other in 25-player mode.",,,,,,,,,,,,,,,,16712190,14923,10,18,0,3005,,,,,,,,,,,,,,,,,2130641388,0,0
2195,0,-1,0,Master of Strand of the Ancients,,,,,,,,,,,,,,,,16712190,Complete the Strand of the Ancients achievements listed below.,,,,,,,,,,,,,,,,16712190,14881,25,18,0,3402,,,,,,,,,,,,,,,,,2113864172,0,0
2770,1,-1,2782,Exalted Champion of the Alliance,,,,,,,,,,,,,,,,16712190,Earn exalted status with and the right to represent every Alliance race's faction in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,18,0,3807,,,,,,,,,,,,,,,,,2113864172,0,0
2884,-1,603,0,XT-002 Deconstructor kills (Ulduar 25 player),,,,,,,,,,,,,,,,16712190,XT-002 Deconstructor kills (Ulduar 25 player),,,,,,,,,,,,,,,,16712190,14963,10,18,1,1700,,,,,,,,,,,,,,,,,2113864172,0,0
2927,-1,603,0,Hot Pocket (10 player),,,,,,,,,,,,,,,,16712190,Survive being thrown into Ignis the Furnace Master's Slag Pot in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,18,0,31,,,,,,,,,,,,,,,,,2080309740,0,0
2928,-1,603,0,Hot Pocket (25 player),,,,,,,,,,,,,,,,16712190,Survive being thrown into Ignis the Furnace Master's Slag Pot in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,18,0,31,,,,,,,,,,,,,,,,,2080309740,0,0
3136,-1,624,0,Emalon the Storm Watcher (10 player),,,,,,,,,,,,,,,,16712190,Defeat Emalon the Storm Watcher in 10 player mode.,,,,,,,,,,,,,,,,16712190,14901,10,18,0,2350,,,,,,,,,,,,,,,,,2130641388,0,0
3857,1,-1,0,Master of Isle of Conquest,,,,,,,,,,,,,,,,16712190,Complete the Isle of Conquest achievements listed below.,,,,,,,,,,,,,,,,16712190,15003,25,18,0,3387,Reward: Tabard of Conquest,,,,,,,,,,,,,,,,16712190,0,0
4030,-1,-1,0,Victories over the Beasts of Northrend (Trial of the Grand Crusader 10 player),,,,,,,,,,,,,,,,16712190,Victories over the Beasts of Northrend (Trial of the Grand Crusader 10 player),,,,,,,,,,,,,,,,16712190,15021,0,18,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4577,-1,631,0,Flu Shot Shortage (10 player),,,,,,,,,,,,,,,,16712190,Defeat Festergut while none of the players in your raid group ever had 3 stacks of Inoculated in 10-player mode.,,,,,,,,,,,,,,,,16712190,15041,10,18,0,4162,,,,,,,,,,,,,,,,,16712188,1,0
4615,-1,631,0,Flu Shot Shortage (25 player),,,,,,,,,,,,,,,,16712190,Defeat Festergut while none of the players in your raid group ever had 3 stacks of Inoculated in 25-player mode.,,,,,,,,,,,,,,,,16712190,15042,10,18,0,4162,,,,,,,,,,,,,,,,,16712188,1,0
4640,-1,-1,0,Lord Marrowgar kills (Heroic Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Lord Marrowgar kills (Heroic Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,18,1,1,,,,,,,,,,,,,,,,,16712188,0,0
347,-1,-1,0,Food eaten,,,,,,,,,,,,,,,,16712190,Food eaten,,,,,,,,,,,,,,,,16712190,145,0,19,9,4,,,,,,,,,,,,,,,,,16712174,0,0
585,-1,-1,0,Eye of the Storm flags captured,,,,,,,,,,,,,,,,16712190,Eye of the Storm flags captured,,,,,,,,,,,,,,,,16712190,153,0,19,1,1,,,,,,,,,,,,,,,,,16712174,0,0
596,-1,-1,0,Highest 5 man personal rating,,,,,,,,,,,,,,,,16712190,Highest 5 man personal rating,,,,,,,,,,,,,,,,16712190,152,0,19,1,1,,,,,,,,,,,,,,,,,16712174,0,0
603,0,-1,0,Wrath of the Horde,,,,,,,,,,,,,,,,16712190,Kill 5 Alliance players in each of the cities listed below.,,,,,,,,,,,,,,,,16712190,95,10,19,0,2815,,,,,,,,,,,,,,,,,16712174,0,0
645,-1,289,0,Scholomance,,,,,,,,,,,,,,,,16712190,Defeat the leaders of Scholomance.,,,,,,,,,,,,,,,,16712190,14808,10,19,0,308,,,,,,,,,,,,,,,,,16712174,0,0
669,-1,547,0,Heroic: The Slave Pens,,,,,,,,,,,,,,,,16712190,Defeat Quagmirran on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14805,10,19,0,3591,,,,,,,,,,,,,,,,,16712174,0,0
774,-1,-1,0,Explore Searing Gorge,,,,,,,,,,,,,,,,16712190,"Explore Searing Gorge, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14777,10,19,0,3566,,,,,,,,,,,,,,,,,16712174,0,0
856,-1,-1,0,Explore Silithus,,,,,,,,,,,,,,,,16712190,"Explore Silithus, revealing the covered areas of the world map.",,,,,,,,,,,,,,,,16712190,14778,10,19,0,3567,,,,,,,,,,,,,,,,,16712174,0,0
890,-1,-1,889,Into The Wild Blue Yonder,,,,,,,,,,,,,,,,16712190,Learn the expert riding skill.,,,,,,,,,,,,,,,,16712190,92,10,19,0,2054,,,,,,,,,,,,,,,,,16712174,0,0
966,1,-1,0,Tricks and Treats of Eastern Kingdoms,,,,,,,,,,,,,,,,16712190,Visit the Candy Buckets in Eastern Kingdoms.,,,,,,,,,,,,,,,,16712190,158,10,19,0,2951,,,,,,,,,,,,,,,,,16712174,0,0
1037,0,-1,0,Desecration of the Alliance,,,,,,,,,,,,,,,,16712190,"Complete the Extinguishing Eastern Kingdoms, Kalimdor and Outland achievements.",,,,,,,,,,,,,,,,16712190,161,10,19,0,1920,,,,,,,,,,,,,,,,,16712174,0,0
1086,-1,544,0,Magtheridon kills (Magtheridon's Lair),,,,,,,,,,,,,,,,16712190,Magtheridon kills (Magtheridon's Lair),,,,,,,,,,,,,,,,16712190,14822,5,19,1,2675,,,,,,,,,,,,,,,,,16712174,0,0
1162,-1,-1,0,Hotter Streak,,,,,,,,,,,,,,,,16712190,Win ten ranked matches in a row with a rating above 1800 at level 80.,,,,,,,,,,,,,,,,16712190,165,10,19,0,11,,,,,,,,,,,,,,,,,16712174,0,0
1167,1,-1,0,Master of Alterac Valley,,,,,,,,,,,,,,,,16712190,Complete the Alterac Valley achievements listed below.,,,,,,,,,,,,,,,,16712190,14801,25,19,0,2839,,,,,,,,,,,,,,,,,16712174,0,0
1172,1,-1,0,Master of Warsong Gulch,,,,,,,,,,,,,,,,16712190,Complete the Warsong Gulch achievements listed below.,,,,,,,,,,,,,,,,16712190,14804,25,19,0,2835,,,,,,,,,,,,,,,,,16712174,0,0
1239,-1,578,0,Ley-Guardian Eregos kills (The Oculus),,,,,,,,,,,,,,,,16712190,Ley-Guardian Eregos kills (The Oculus),,,,,,,,,,,,,,,,16712190,14823,5,19,1,180,,,,,,,,,,,,,,,,,2113864174,0,0
1277,-1,-1,0,Rapid Defense,,,,,,,,,,,,,,,,16712190,Complete the Defending Wyrmrest Temple quest in under 3 minutes while not in a group.,,,,,,,,,,,,,,,,16712190,14863,10,19,0,1700,,,,,,,,,,,,,,,,,2113864174,0,0
1411,-1,-1,0,Realm First! Level 80 Tauren,,,,,,,,,,,,,,,,16712190,First tauren on the realm to achieve level 80.,,,,,,,,,,,,,,,,16712190,81,0,19,256,3326,,,,,,,,,,,,,,,,,16712174,0,0
1537,-1,-1,0,Highest Mining skill,,,,,,,,,,,,,,,,16712190,Highest Mining skill,,,,,,,,,,,,,,,,16712190,173,0,19,1,1,,,,,,,,,,,,,,,,,2080309740,0,0
1682,0,-1,0,The Loremaster,,,,,,,,,,,,,,,,16712190,Complete the quest achievements listed below.,,,,,,,,,,,,,,,,16712190,96,10,19,0,1644,Reward: Title & Loremaster's Colors,,,,,,,,,,,,,,,,16712190,0,0
1759,-1,-1,0,Lich King 25-player different bosses killed,,,,,,,,,,,,,,,,16712190,Lich King 25-player different bosses killed,,,,,,,,,,,,,,,,16712190,14807,0,19,33,1,,,,,,,,,,,,,,,,,2113864172,0,1756
1785,-1,-1,0,Dinner Impossible,,,,,,,,,,,,,,,,16712190,Present a Great Feast in each of the battlegrounds listed below.,,,,,,,,,,,,,,,,16712190,170,10,19,0,1578,,,,,,,,,,,,,,,,,2113864172,0,0
2137,-1,-1,0,Glory of the Raider (10 player),,,,,,,,,,,,,,,,16712190,Complete the 10-player raid achievements listed below.,,,,,,,,,,,,,,,,16712190,168,25,19,0,3499,,,,,,,,,,,,,,,,,16712190,0,0
2144,1,-1,0,"What A Long, Strange Trip It's Been",,,,,,,,,,,,,,,,16712190,Complete the world events achievements listed below.,,,,,,,,,,,,,,,,16712190,155,50,19,0,3500,Reward: Violet Proto-Drake,,,,,,,,,,,,,,,,16712190,0,0
2146,-1,533,0,The Hundred Club (10 player),,,,,,,,,,,,,,,,16712190,Defeat Sapphiron in Naxxramas without any member of the raid having a frost resist value over 100 in 10-player mode.,,,,,,,,,,,,,,,,16712190,14922,10,19,0,1700,,,,,,,,,,,,,,,,,2113864172,0,0
2147,-1,533,0,The Hundred Club (25 player),,,,,,,,,,,,,,,,16712190,Defeat Sapphiron in Naxxramas without any member of the raid having a frost resist value over 100 in 25-player mode.,,,,,,,,,,,,,,,,16712190,14923,10,19,0,1700,,,,,,,,,,,,,,,,,2113864172,0,0
2150,-1,-1,0,Split Personality,,,,,,,,,,,,,,,,16712190,Defeat Grand Magus Telestra in The Nexus on Heroic Difficulty after having killed her images within 5 seconds of each other during both splits.,,,,,,,,,,,,,,,,16712190,14921,10,19,0,3392,,,,,,,,,,,,,,,,,2080309740,0,0
2817,1,-1,2770,Exalted Argent Champion of the Alliance,,,,,,,,,,,,,,,,16712190,Earn exalted status with and the right to represent every Alliance race's faction in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,19,0,3807,Title Reward: Crusader. Unlocks Crusader dailies at the Argent Tournament.,,,,,,,,,,,,,,,,16712190,0,0
2885,-1,603,0,Assembly of Iron kills (Ulduar 25 player),,,,,,,,,,,,,,,,16712190,Assembly of Iron kills (Ulduar 25 player),,,,,,,,,,,,,,,,16712190,14963,10,19,1,1700,,,,,,,,,,,,,,,,,2113864172,0,0
2929,-1,603,0,Stokin' the Furnace (25 player),,,,,,,,,,,,,,,,16712190,Defeat Ignis the Furnace Master in 4 minutes in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,19,0,3855,,,,,,,,,,,,,,,,,2080309740,0,0
2930,-1,603,0,Stokin' the Furnace (10 player),,,,,,,,,,,,,,,,16712190,Defeat Ignis the Furnace Master in 4 minutes in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,19,0,3855,,,,,,,,,,,,,,,,,2080309740,0,0
3137,-1,624,0,Emalon the Storm Watcher (25 player),,,,,,,,,,,,,,,,16712190,Defeat Emalon the Storm Watcher in 25 player mode.,,,,,,,,,,,,,,,,16712190,14901,10,19,0,2350,,,,,,,,,,,,,,,,,2130641388,0,0
3217,-1,-1,0,Chasing Marcia,,,,,,,,,,,,,,,,16712190,Complete each of Marcia Chase's 5 fishing daily quests listed below.,,,,,,,,,,,,,,,,16712190,171,10,19,0,2933,,,,,,,,,,,,,,,,,2113864172,0,0
3957,0,-1,0,Master of Isle of Conquest,,,,,,,,,,,,,,,,16712190,Complete the Isle of Conquest achievements listed below.,,,,,,,,,,,,,,,,16712190,15003,25,19,0,3387,Reward: Tabard of Conquest,,,,,,,,,,,,,,,,16712190,0,0
4031,-1,-1,0,Victories over the Beasts of Northrend (Trial of the Crusader 25 player),,,,,,,,,,,,,,,,16712190,Victories over the Beasts of Northrend (Trial of the Crusader 25 player),,,,,,,,,,,,,,,,16712190,15021,0,19,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4578,-1,631,0,"Nausea, Heartburn, Indigestion... (10 player)",,,,,,,,,,,,,,,,16712190,Defeat Professor Putricide without using Regurgitated Ooze on the Abomination in 10-player mode.,,,,,,,,,,,,,,,,16712190,15041,10,19,0,4163,,,,,,,,,,,,,,,,,16712188,1,0
4616,-1,631,0,"Nausea, Heartburn, Indigestion... (25 player)",,,,,,,,,,,,,,,,16712190,Defeat Professor Putricide without using Regurgitated Ooze on the Abomination in 25-player mode.,,,,,,,,,,,,,,,,16712190,15042,10,19,0,4163,,,,,,,,,,,,,,,,,16712188,1,0
